,Index,Time Stamp
74841,3936469,2021-02-11 11:20:38.070
74842,3936470,2021-02-11 11:20:38.080
74843,3936471,2021-02-11 11:20:38.090
74844,3936472,2021-02-11 11:20:38.100
74845,3936473,2021-02-11 11:20:38.110
74846,3936474,2021-02-11 11:20:38.120
74847,3936475,2021-02-11 11:20:38.130
74848,3936476,2021-02-11 11:20:38.140
74849,3936477,2021-02-11 11:20:38.150
74850,3936478,2021-02-11 11:20:38.160
74851,3936479,2021-02-11 11:20:38.170
74852,3936480,2021-02-11 11:20:38.180
74853,3936481,2021-02-11 11:20:38.190
74854,3936482,2021-02-11 11:20:38.200
74855,3936483,2021-02-11 11:20:38.210
74856,3936484,2021-02-11 11:20:38.220
74857,3936485,2021-02-11 11:20:38.230
74858,3936486,2021-02-11 11:20:38.240
74859,3936487,2021-02-11 11:20:38.250
74860,3936488,2021-02-11 11:20:38.260
74861,3936489,2021-02-11 11:20:38.270
74862,3936490,2021-02-11 11:20:38.280
74863,3936491,2021-02-11 11:20:38.290
74864,3936492,2021-02-11 11:20:38.300
74865,3936493,2021-02-11 11:20:38.310
74866,3936494,2021-02-11 11:20:38.320
74867,3936495,2021-02-11 11:20:38.330
74868,3936496,2021-02-11 11:20:38.340
74869,3936497,2021-02-11 11:20:38.350
74870,3936498,2021-02-11 11:20:38.360
74871,3936499,2021-02-11 11:20:38.370
74872,3936500,2021-02-11 11:20:38.380
74873,3936501,2021-02-11 11:20:38.390
74874,3936502,2021-02-11 11:20:38.400
74875,3936503,2021-02-11 11:20:38.410
74876,3936504,2021-02-11 11:20:38.420
74877,3936505,2021-02-11 11:20:38.430
74878,3936506,2021-02-11 11:20:38.440
74879,3936507,2021-02-11 11:20:38.450
74880,3936508,2021-02-11 11:20:38.460
74881,3936509,2021-02-11 11:20:38.470
74882,3936510,2021-02-11 11:20:38.480
74883,3936511,2021-02-11 11:20:38.490
74884,3936512,2021-02-11 11:20:38.500
74885,3936513,2021-02-11 11:20:38.510
74886,3936514,2021-02-11 11:20:38.520
74887,3936515,2021-02-11 11:20:38.530
74888,3936516,2021-02-11 11:20:38.540
74889,3936517,2021-02-11 11:20:38.550
74890,3936518,2021-02-11 11:20:38.560
74891,3936519,2021-02-11 11:20:38.570
74892,3936520,2021-02-11 11:20:38.580
74893,3936521,2021-02-11 11:20:38.590
74894,3936522,2021-02-11 11:20:38.600
74895,3936523,2021-02-11 11:20:38.610
74896,3936524,2021-02-11 11:20:38.620
74897,3936525,2021-02-11 11:20:38.630
74898,3936526,2021-02-11 11:20:38.640
74899,3936527,2021-02-11 11:20:38.650
74900,3936528,2021-02-11 11:20:38.660
74901,3936529,2021-02-11 11:20:38.670
74902,3936530,2021-02-11 11:20:38.680
74903,3936531,2021-02-11 11:20:38.690
74904,3936532,2021-02-11 11:20:38.700
74905,3936533,2021-02-11 11:20:38.710
74906,3936534,2021-02-11 11:20:38.720
74907,3936535,2021-02-11 11:20:38.730
74908,3936536,2021-02-11 11:20:38.740
74909,3936537,2021-02-11 11:20:38.750
74910,3936538,2021-02-11 11:20:38.760
74911,3936539,2021-02-11 11:20:38.770
74912,3936540,2021-02-11 11:20:38.780
74913,3936541,2021-02-11 11:20:38.790
74914,3936542,2021-02-11 11:20:38.800
74915,3936543,2021-02-11 11:20:38.810
74916,3936544,2021-02-11 11:20:38.820
74917,3936545,2021-02-11 11:20:38.830
74918,3936546,2021-02-11 11:20:38.840
74919,3936547,2021-02-11 11:20:38.850
74920,3936548,2021-02-11 11:20:38.860
74921,3936549,2021-02-11 11:20:38.870
74922,3936550,2021-02-11 11:20:38.880
74923,3936551,2021-02-11 11:20:38.890
74924,3936552,2021-02-11 11:20:38.900
74925,3936553,2021-02-11 11:20:38.910
74926,3936554,2021-02-11 11:20:38.920
74927,3936555,2021-02-11 11:20:38.930
74928,3936556,2021-02-11 11:20:38.940
74929,3936557,2021-02-11 11:20:38.950
74930,3936558,2021-02-11 11:20:38.960
74931,3936559,2021-02-11 11:20:38.970
74932,3936560,2021-02-11 11:20:38.980
74933,3936561,2021-02-11 11:20:38.990
74934,3936562,2021-02-11 11:20:39.000
74935,3936563,2021-02-11 11:20:39.010
74936,3936564,2021-02-11 11:20:39.020
74937,3936565,2021-02-11 11:20:39.030
74938,3936566,2021-02-11 11:20:39.040
74939,3936567,2021-02-11 11:20:39.050
74940,3936568,2021-02-11 11:20:39.060
74941,3936569,2021-02-11 11:20:39.070
74942,3936570,2021-02-11 11:20:39.080
74943,3936571,2021-02-11 11:20:39.090
74944,3936572,2021-02-11 11:20:39.100
74945,3936573,2021-02-11 11:20:39.110
74946,3936574,2021-02-11 11:20:39.120
74947,3936575,2021-02-11 11:20:39.130
74948,3936576,2021-02-11 11:20:39.140
74949,3936577,2021-02-11 11:20:39.150
74950,3936578,2021-02-11 11:20:39.160
74951,3936579,2021-02-11 11:20:39.170
74952,3936580,2021-02-11 11:20:39.180
74953,3936581,2021-02-11 11:20:39.190
74954,3936582,2021-02-11 11:20:39.200
74955,3936583,2021-02-11 11:20:39.210
74956,3936584,2021-02-11 11:20:39.220
74957,3936585,2021-02-11 11:20:39.230
74958,3936586,2021-02-11 11:20:39.240
74959,3936587,2021-02-11 11:20:39.250
74960,3936588,2021-02-11 11:20:39.260
74961,3936589,2021-02-11 11:20:39.270
74962,3936590,2021-02-11 11:20:39.280
74963,3936591,2021-02-11 11:20:39.290
74964,3936592,2021-02-11 11:20:39.300
74965,3936593,2021-02-11 11:20:39.310
74966,3936594,2021-02-11 11:20:39.320
74967,3936595,2021-02-11 11:20:39.330
74968,3936596,2021-02-11 11:20:39.340
74969,3936597,2021-02-11 11:20:39.350
74970,3936598,2021-02-11 11:20:39.360
74971,3936599,2021-02-11 11:20:39.370
74972,3936600,2021-02-11 11:20:39.380
74973,3936601,2021-02-11 11:20:39.390
74974,3936602,2021-02-11 11:20:39.400
74975,3936603,2021-02-11 11:20:39.410
74976,3936604,2021-02-11 11:20:39.420
74977,3936605,2021-02-11 11:20:39.430
74978,3936606,2021-02-11 11:20:39.440
74979,3936607,2021-02-11 11:20:39.450
74980,3936608,2021-02-11 11:20:39.460
74981,3936609,2021-02-11 11:20:39.470
74982,3936610,2021-02-11 11:20:39.480
74983,3936611,2021-02-11 11:20:39.490
74984,3936612,2021-02-11 11:20:39.500
74985,3936613,2021-02-11 11:20:39.510
74986,3936614,2021-02-11 11:20:39.520
74987,3936615,2021-02-11 11:20:39.530
74988,3936616,2021-02-11 11:20:39.540
74989,3936617,2021-02-11 11:20:39.550
74990,3936618,2021-02-11 11:20:39.560
74991,3936619,2021-02-11 11:20:39.570
74992,3936620,2021-02-11 11:20:39.580
74993,3936621,2021-02-11 11:20:39.590
74994,3936622,2021-02-11 11:20:39.600
74995,3936623,2021-02-11 11:20:39.610
74996,3936624,2021-02-11 11:20:39.620
74997,3936625,2021-02-11 11:20:39.630
74998,3936626,2021-02-11 11:20:39.640
74999,3936627,2021-02-11 11:20:39.650
75000,3936628,2021-02-11 11:20:39.660
75001,3936629,2021-02-11 11:20:39.670
75002,3936630,2021-02-11 11:20:39.680
75003,3936631,2021-02-11 11:20:39.690
75004,3936632,2021-02-11 11:20:39.700
75005,3936633,2021-02-11 11:20:39.710
75006,3936634,2021-02-11 11:20:39.720
75007,3936635,2021-02-11 11:20:39.730
75008,3936636,2021-02-11 11:20:39.740
75009,3936637,2021-02-11 11:20:39.750
75010,3936638,2021-02-11 11:20:39.760
75011,3936639,2021-02-11 11:20:39.770
75012,3936640,2021-02-11 11:20:39.780
75013,3936641,2021-02-11 11:20:39.790
75014,3936642,2021-02-11 11:20:39.800
75015,3936643,2021-02-11 11:20:39.810
75016,3936644,2021-02-11 11:20:39.820
75017,3936645,2021-02-11 11:20:39.830
75018,3936646,2021-02-11 11:20:39.840
75019,3936647,2021-02-11 11:20:39.850
75020,3936648,2021-02-11 11:20:39.860
75021,3936649,2021-02-11 11:20:39.870
75022,3936650,2021-02-11 11:20:39.880
75023,3936651,2021-02-11 11:20:39.890
75024,3936652,2021-02-11 11:20:39.900
75025,3936653,2021-02-11 11:20:39.910
75026,3936654,2021-02-11 11:20:39.920
75027,3936655,2021-02-11 11:20:39.930
75028,3936656,2021-02-11 11:20:39.940
75029,3936657,2021-02-11 11:20:39.950
75030,3936658,2021-02-11 11:20:39.960
75031,3936659,2021-02-11 11:20:39.970
75032,3936660,2021-02-11 11:20:39.980
75033,3936661,2021-02-11 11:20:39.990
75034,3936662,2021-02-11 11:20:40.000
75035,3936663,2021-02-11 11:20:40.010
75036,3936664,2021-02-11 11:20:40.020
75037,3936665,2021-02-11 11:20:40.030
75038,3936666,2021-02-11 11:20:40.040
75039,3936667,2021-02-11 11:20:40.050
75040,3936668,2021-02-11 11:20:40.060
75041,3936669,2021-02-11 11:20:40.070
75042,3936670,2021-02-11 11:20:40.080
75043,3936671,2021-02-11 11:20:40.090
75044,3936672,2021-02-11 11:20:40.100
75045,3936673,2021-02-11 11:20:40.110
75046,3936674,2021-02-11 11:20:40.120
75047,3936675,2021-02-11 11:20:40.130
75048,3936676,2021-02-11 11:20:40.140
75049,3936677,2021-02-11 11:20:40.150
75050,3936678,2021-02-11 11:20:40.160
75051,3936679,2021-02-11 11:20:40.170
75052,3936680,2021-02-11 11:20:40.180
75053,3936681,2021-02-11 11:20:40.190
75054,3936682,2021-02-11 11:20:40.200
75055,3936683,2021-02-11 11:20:40.210
75056,3936684,2021-02-11 11:20:40.220
75057,3936685,2021-02-11 11:20:40.230
75058,3936686,2021-02-11 11:20:40.240
75059,3936687,2021-02-11 11:20:40.250
75060,3936688,2021-02-11 11:20:40.260
75061,3936689,2021-02-11 11:20:40.270
75062,3936690,2021-02-11 11:20:40.280
75063,3936691,2021-02-11 11:20:40.290
75064,3936692,2021-02-11 11:20:40.300
75065,3936693,2021-02-11 11:20:40.310
75066,3936694,2021-02-11 11:20:40.320
75067,3936695,2021-02-11 11:20:40.330
75068,3936696,2021-02-11 11:20:40.340
75069,3936697,2021-02-11 11:20:40.350
75070,3936698,2021-02-11 11:20:40.360
75071,3936699,2021-02-11 11:20:40.370
75072,3936700,2021-02-11 11:20:40.380
75073,3936701,2021-02-11 11:20:40.390
75074,3936702,2021-02-11 11:20:40.400
75075,3936703,2021-02-11 11:20:40.410
75076,3936704,2021-02-11 11:20:40.420
75077,3936705,2021-02-11 11:20:40.430
75078,3936706,2021-02-11 11:20:40.440
75079,3936707,2021-02-11 11:20:40.450
75080,3936708,2021-02-11 11:20:40.460
75081,3936709,2021-02-11 11:20:40.470
75082,3936710,2021-02-11 11:20:40.480
75083,3936711,2021-02-11 11:20:40.490
75084,3936712,2021-02-11 11:20:40.500
75085,3936713,2021-02-11 11:20:40.510
75086,3936714,2021-02-11 11:20:40.520
75087,3936715,2021-02-11 11:20:40.530
75088,3936716,2021-02-11 11:20:40.540
75089,3936717,2021-02-11 11:20:40.550
75090,3936718,2021-02-11 11:20:40.560
75091,3936719,2021-02-11 11:20:40.570
75092,3936720,2021-02-11 11:20:40.580
75093,3936721,2021-02-11 11:20:40.590
75094,3936722,2021-02-11 11:20:40.600
75095,3936723,2021-02-11 11:20:40.610
75096,3936724,2021-02-11 11:20:40.620
75097,3936725,2021-02-11 11:20:40.630
75098,3936726,2021-02-11 11:20:40.640
75099,3936727,2021-02-11 11:20:40.650
75100,3936728,2021-02-11 11:20:40.660
75101,3936729,2021-02-11 11:20:40.670
75102,3936730,2021-02-11 11:20:40.680
75103,3936731,2021-02-11 11:20:40.690
75104,3936732,2021-02-11 11:20:40.700
75105,3936733,2021-02-11 11:20:40.710
75106,3936734,2021-02-11 11:20:40.720
75107,3936735,2021-02-11 11:20:40.730
75108,3936736,2021-02-11 11:20:40.740
75109,3936737,2021-02-11 11:20:40.750
75110,3936738,2021-02-11 11:20:40.760
75111,3936739,2021-02-11 11:20:40.770
75112,3936740,2021-02-11 11:20:40.780
75113,3936741,2021-02-11 11:20:40.790
75114,3936742,2021-02-11 11:20:40.800
75115,3936743,2021-02-11 11:20:40.810
75116,3936744,2021-02-11 11:20:40.820
75117,3936745,2021-02-11 11:20:40.830
75118,3936746,2021-02-11 11:20:40.840
75119,3936747,2021-02-11 11:20:40.850
75120,3936748,2021-02-11 11:20:40.860
75121,3936749,2021-02-11 11:20:40.870
75122,3936750,2021-02-11 11:20:40.880
75123,3936751,2021-02-11 11:20:40.890
75124,3936752,2021-02-11 11:20:40.900
75125,3936753,2021-02-11 11:20:40.910
75126,3936754,2021-02-11 11:20:40.920
75127,3936755,2021-02-11 11:20:40.930
75128,3936756,2021-02-11 11:20:40.940
75129,3936757,2021-02-11 11:20:40.950
75130,3936758,2021-02-11 11:20:40.960
75131,3936759,2021-02-11 11:20:40.970
75132,3936760,2021-02-11 11:20:40.980
75133,3936761,2021-02-11 11:20:40.990
75134,3936762,2021-02-11 11:20:41.000
75135,3936763,2021-02-11 11:20:41.010
75136,3936764,2021-02-11 11:20:41.020
75137,3936765,2021-02-11 11:20:41.030
75138,3936766,2021-02-11 11:20:41.040
75139,3936767,2021-02-11 11:20:41.050
75140,3936768,2021-02-11 11:20:41.060
75141,3936769,2021-02-11 11:20:41.070
75142,3936770,2021-02-11 11:20:41.080
75143,3936771,2021-02-11 11:20:41.090
75144,3936772,2021-02-11 11:20:41.100
75145,3936773,2021-02-11 11:20:41.110
75146,3936774,2021-02-11 11:20:41.120
75147,3936775,2021-02-11 11:20:41.130
75148,3936776,2021-02-11 11:20:41.140
75149,3936777,2021-02-11 11:20:41.150
75150,3936778,2021-02-11 11:20:41.160
75151,3936779,2021-02-11 11:20:41.170
75152,3936780,2021-02-11 11:20:41.180
75153,3936781,2021-02-11 11:20:41.190
75154,3936782,2021-02-11 11:20:41.200
75155,3936783,2021-02-11 11:20:41.210
75156,3936784,2021-02-11 11:20:41.220
75157,3936785,2021-02-11 11:20:41.230
75158,3936786,2021-02-11 11:20:41.240
75159,3936787,2021-02-11 11:20:41.250
75160,3936788,2021-02-11 11:20:41.260
75161,3936789,2021-02-11 11:20:41.270
75162,3936790,2021-02-11 11:20:41.280
75163,3936791,2021-02-11 11:20:41.290
75164,3936792,2021-02-11 11:20:41.300
75165,3936793,2021-02-11 11:20:41.310
75166,3936794,2021-02-11 11:20:41.320
75167,3936795,2021-02-11 11:20:41.330
75168,3936796,2021-02-11 11:20:41.340
75169,3936797,2021-02-11 11:20:41.350
75170,3936798,2021-02-11 11:20:41.360
75171,3936799,2021-02-11 11:20:41.370
75172,3936800,2021-02-11 11:20:41.380
75173,3936801,2021-02-11 11:20:41.390
75174,3936802,2021-02-11 11:20:41.400
75175,3936803,2021-02-11 11:20:41.410
75176,3936804,2021-02-11 11:20:41.420
75177,3936805,2021-02-11 11:20:41.430
75178,3936806,2021-02-11 11:20:41.440
75179,3936807,2021-02-11 11:20:41.450
75180,3936808,2021-02-11 11:20:41.460
75181,3936809,2021-02-11 11:20:41.470
75182,3936810,2021-02-11 11:20:41.480
75183,3936811,2021-02-11 11:20:41.490
75184,3936812,2021-02-11 11:20:41.500
75185,3936813,2021-02-11 11:20:41.510
75186,3936814,2021-02-11 11:20:41.520
75187,3936815,2021-02-11 11:20:41.530
75188,3936816,2021-02-11 11:20:41.540
75189,3936817,2021-02-11 11:20:41.550
75190,3936818,2021-02-11 11:20:41.560
75191,3936819,2021-02-11 11:20:41.570
75192,3936820,2021-02-11 11:20:41.580
75193,3936821,2021-02-11 11:20:41.590
75194,3936822,2021-02-11 11:20:41.600
75195,3936823,2021-02-11 11:20:41.610
75196,3936824,2021-02-11 11:20:41.620
75197,3936825,2021-02-11 11:20:41.630
75198,3936826,2021-02-11 11:20:41.640
75199,3936827,2021-02-11 11:20:41.650
75200,3936828,2021-02-11 11:20:41.660
75201,3936829,2021-02-11 11:20:41.670
75202,3936830,2021-02-11 11:20:41.680
75203,3936831,2021-02-11 11:20:41.690
75204,3936832,2021-02-11 11:20:41.700
75205,3936833,2021-02-11 11:20:41.710
75206,3936834,2021-02-11 11:20:41.720
75207,3936835,2021-02-11 11:20:41.730
75208,3936836,2021-02-11 11:20:41.740
75209,3936837,2021-02-11 11:20:41.750
75210,3936838,2021-02-11 11:20:41.760
75211,3936839,2021-02-11 11:20:41.770
75212,3936840,2021-02-11 11:20:41.780
75213,3936841,2021-02-11 11:20:41.790
75214,3936842,2021-02-11 11:20:41.800
75215,3936843,2021-02-11 11:20:41.810
75216,3936844,2021-02-11 11:20:41.820
75217,3936845,2021-02-11 11:20:41.830
75218,3936846,2021-02-11 11:20:41.840
75219,3936847,2021-02-11 11:20:41.850
75220,3936848,2021-02-11 11:20:41.860
75221,3936849,2021-02-11 11:20:41.870
75222,3936850,2021-02-11 11:20:41.880
75223,3936851,2021-02-11 11:20:41.890
75224,3936852,2021-02-11 11:20:41.900
75225,3936853,2021-02-11 11:20:41.910
75226,3936854,2021-02-11 11:20:41.920
75227,3936855,2021-02-11 11:20:41.930
75228,3936856,2021-02-11 11:20:41.940
75229,3936857,2021-02-11 11:20:41.950
75230,3936858,2021-02-11 11:20:41.960
75231,3936859,2021-02-11 11:20:41.970
75232,3936860,2021-02-11 11:20:41.980
75233,3936861,2021-02-11 11:20:41.990
75234,3936862,2021-02-11 11:20:42.000
75235,3936863,2021-02-11 11:20:42.010
75236,3936864,2021-02-11 11:20:42.020
75237,3936865,2021-02-11 11:20:42.030
75238,3936866,2021-02-11 11:20:42.040
75239,3936867,2021-02-11 11:20:42.050
75240,3936868,2021-02-11 11:20:42.060
75241,3936869,2021-02-11 11:20:42.070
75242,3936870,2021-02-11 11:20:42.080
75243,3936871,2021-02-11 11:20:42.090
75244,3936872,2021-02-11 11:20:42.100
75245,3936873,2021-02-11 11:20:42.110
75246,3936874,2021-02-11 11:20:42.120
75247,3936875,2021-02-11 11:20:42.130
75248,3936876,2021-02-11 11:20:42.140
75249,3936877,2021-02-11 11:20:42.150
75250,3936878,2021-02-11 11:20:42.160
75251,3936879,2021-02-11 11:20:42.170
75252,3936880,2021-02-11 11:20:42.180
75253,3936881,2021-02-11 11:20:42.190
75254,3936882,2021-02-11 11:20:42.200
75255,3936883,2021-02-11 11:20:42.210
75256,3936884,2021-02-11 11:20:42.220
75257,3936885,2021-02-11 11:20:42.230
75258,3936886,2021-02-11 11:20:42.240
75259,3936887,2021-02-11 11:20:42.250
75260,3936888,2021-02-11 11:20:42.260
75261,3936889,2021-02-11 11:20:42.270
75262,3936890,2021-02-11 11:20:42.280
75263,3936891,2021-02-11 11:20:42.290
75264,3936892,2021-02-11 11:20:42.300
75265,3936893,2021-02-11 11:20:42.310
75266,3936894,2021-02-11 11:20:42.320
75267,3936895,2021-02-11 11:20:42.330
75268,3936896,2021-02-11 11:20:42.340
75269,3936897,2021-02-11 11:20:42.350
75270,3936898,2021-02-11 11:20:42.360
75271,3936899,2021-02-11 11:20:42.370
75272,3936900,2021-02-11 11:20:42.380
75273,3936901,2021-02-11 11:20:42.390
75274,3936902,2021-02-11 11:20:42.400
75275,3936903,2021-02-11 11:20:42.410
75276,3936904,2021-02-11 11:20:42.420
75277,3936905,2021-02-11 11:20:42.430
75278,3936906,2021-02-11 11:20:42.440
75279,3936907,2021-02-11 11:20:42.450
75280,3936908,2021-02-11 11:20:42.460
75281,3936909,2021-02-11 11:20:42.470
75282,3936910,2021-02-11 11:20:42.480
75283,3936911,2021-02-11 11:20:42.490
75284,3936912,2021-02-11 11:20:42.500
75285,3936913,2021-02-11 11:20:42.510
75286,3936914,2021-02-11 11:20:42.520
75287,3936915,2021-02-11 11:20:42.530
75288,3936916,2021-02-11 11:20:42.540
75289,3936917,2021-02-11 11:20:42.550
75290,3936918,2021-02-11 11:20:42.560
75291,3936919,2021-02-11 11:20:42.570
75292,3936920,2021-02-11 11:20:42.580
75293,3936921,2021-02-11 11:20:42.590
75294,3936922,2021-02-11 11:20:42.600
75295,3936923,2021-02-11 11:20:42.610
75296,3936924,2021-02-11 11:20:42.620
75297,3936925,2021-02-11 11:20:42.630
75298,3936926,2021-02-11 11:20:42.640
75299,3936927,2021-02-11 11:20:42.650
75300,3936928,2021-02-11 11:20:42.660
75301,3936929,2021-02-11 11:20:42.670
75302,3936930,2021-02-11 11:20:42.680
75303,3936931,2021-02-11 11:20:42.690
75304,3936932,2021-02-11 11:20:42.700
75305,3936933,2021-02-11 11:20:42.710
75306,3936934,2021-02-11 11:20:42.720
75307,3936935,2021-02-11 11:20:42.730
75308,3936936,2021-02-11 11:20:42.740
75309,3936937,2021-02-11 11:20:42.750
75310,3936938,2021-02-11 11:20:42.760
75311,3936939,2021-02-11 11:20:42.770
75312,3936940,2021-02-11 11:20:42.780
75313,3936941,2021-02-11 11:20:42.790
75314,3936942,2021-02-11 11:20:42.800
75315,3936943,2021-02-11 11:20:42.810
75316,3936944,2021-02-11 11:20:42.820
75317,3936945,2021-02-11 11:20:42.830
75318,3936946,2021-02-11 11:20:42.840
75319,3936947,2021-02-11 11:20:42.850
75320,3936948,2021-02-11 11:20:42.860
75321,3936949,2021-02-11 11:20:42.870
75322,3936950,2021-02-11 11:20:42.880
75323,3936951,2021-02-11 11:20:42.890
75324,3936952,2021-02-11 11:20:42.900
75325,3936953,2021-02-11 11:20:42.910
75326,3936954,2021-02-11 11:20:42.920
75327,3936955,2021-02-11 11:20:42.930
75328,3936956,2021-02-11 11:20:42.940
75329,3936957,2021-02-11 11:20:42.950
75330,3936958,2021-02-11 11:20:42.960
75331,3936959,2021-02-11 11:20:42.970
75332,3936960,2021-02-11 11:20:42.980
75333,3936961,2021-02-11 11:20:42.990
75334,3936962,2021-02-11 11:20:43.000
75335,3936963,2021-02-11 11:20:43.010
75336,3936964,2021-02-11 11:20:43.020
75337,3936965,2021-02-11 11:20:43.030
75338,3936966,2021-02-11 11:20:43.040
75339,3936967,2021-02-11 11:20:43.050
75340,3936968,2021-02-11 11:20:43.060
75341,3936969,2021-02-11 11:20:43.070
75342,3936970,2021-02-11 11:20:43.080
75343,3936971,2021-02-11 11:20:43.090
75344,3936972,2021-02-11 11:20:43.100
75345,3936973,2021-02-11 11:20:43.110
75346,3936974,2021-02-11 11:20:43.120
75347,3936975,2021-02-11 11:20:43.130
75348,3936976,2021-02-11 11:20:43.140
75349,3936977,2021-02-11 11:20:43.150
75350,3936978,2021-02-11 11:20:43.160
75351,3936979,2021-02-11 11:20:43.170
75352,3936980,2021-02-11 11:20:43.180
75353,3936981,2021-02-11 11:20:43.190
75354,3936982,2021-02-11 11:20:43.200
75355,3936983,2021-02-11 11:20:43.210
75356,3936984,2021-02-11 11:20:43.220
75357,3936985,2021-02-11 11:20:43.230
75358,3936986,2021-02-11 11:20:43.240
75359,3936987,2021-02-11 11:20:43.250
75360,3936988,2021-02-11 11:20:43.260
75361,3936989,2021-02-11 11:20:43.270
75362,3936990,2021-02-11 11:20:43.280
75363,3936991,2021-02-11 11:20:43.290
75364,3936992,2021-02-11 11:20:43.300
75365,3936993,2021-02-11 11:20:43.310
75366,3936994,2021-02-11 11:20:43.320
75367,3936995,2021-02-11 11:20:43.330
75368,3936996,2021-02-11 11:20:43.340
75369,3936997,2021-02-11 11:20:43.350
75370,3936998,2021-02-11 11:20:43.360
75371,3936999,2021-02-11 11:20:43.370
75372,3937000,2021-02-11 11:20:43.380
75373,3937001,2021-02-11 11:20:43.390
75374,3937002,2021-02-11 11:20:43.400
75375,3937003,2021-02-11 11:20:43.410
75376,3937004,2021-02-11 11:20:43.420
75377,3937005,2021-02-11 11:20:43.430
75378,3937006,2021-02-11 11:20:43.440
75379,3937007,2021-02-11 11:20:43.450
75380,3937008,2021-02-11 11:20:43.460
75381,3937009,2021-02-11 11:20:43.470
75382,3937010,2021-02-11 11:20:43.480
75383,3937011,2021-02-11 11:20:43.490
75384,3937012,2021-02-11 11:20:43.500
75385,3937013,2021-02-11 11:20:43.510
75386,3937014,2021-02-11 11:20:43.520
75387,3937015,2021-02-11 11:20:43.530
75388,3937016,2021-02-11 11:20:43.540
75389,3937017,2021-02-11 11:20:43.550
75390,3937018,2021-02-11 11:20:43.560
75391,3937019,2021-02-11 11:20:43.570
75392,3937020,2021-02-11 11:20:43.580
75393,3937021,2021-02-11 11:20:43.590
75394,3937022,2021-02-11 11:20:43.600
75395,3937023,2021-02-11 11:20:43.610
75396,3937024,2021-02-11 11:20:43.620
75397,3937025,2021-02-11 11:20:43.630
75398,3937026,2021-02-11 11:20:43.640
75399,3937027,2021-02-11 11:20:43.650
75400,3937028,2021-02-11 11:20:43.660
75401,3937029,2021-02-11 11:20:43.670
75402,3937030,2021-02-11 11:20:43.680
75403,3937031,2021-02-11 11:20:43.690
75404,3937032,2021-02-11 11:20:43.700
75405,3937033,2021-02-11 11:20:43.710
75406,3937034,2021-02-11 11:20:43.720
75407,3937035,2021-02-11 11:20:43.730
75408,3937036,2021-02-11 11:20:43.740
75409,3937037,2021-02-11 11:20:43.750
75410,3937038,2021-02-11 11:20:43.760
75411,3937039,2021-02-11 11:20:43.770
75412,3937040,2021-02-11 11:20:43.780
75413,3937041,2021-02-11 11:20:43.790
75414,3937042,2021-02-11 11:20:43.800
75415,3937043,2021-02-11 11:20:43.810
75416,3937044,2021-02-11 11:20:43.820
75417,3937045,2021-02-11 11:20:43.830
75418,3937046,2021-02-11 11:20:43.840
75419,3937047,2021-02-11 11:20:43.850
75420,3937048,2021-02-11 11:20:43.860
75421,3937049,2021-02-11 11:20:43.870
75422,3937050,2021-02-11 11:20:43.880
75423,3937051,2021-02-11 11:20:43.890
75424,3937052,2021-02-11 11:20:43.900
75425,3937053,2021-02-11 11:20:43.910
75426,3937054,2021-02-11 11:20:43.920
75427,3937055,2021-02-11 11:20:43.930
75428,3937056,2021-02-11 11:20:43.940
75429,3937057,2021-02-11 11:20:43.950
75430,3937058,2021-02-11 11:20:43.960
75431,3937059,2021-02-11 11:20:43.970
75432,3937060,2021-02-11 11:20:43.980
75433,3937061,2021-02-11 11:20:43.990
75434,3937062,2021-02-11 11:20:44.000
75435,3937063,2021-02-11 11:20:44.010
75436,3937064,2021-02-11 11:20:44.020
75437,3937065,2021-02-11 11:20:44.030
75438,3937066,2021-02-11 11:20:44.040
75439,3937067,2021-02-11 11:20:44.050
75440,3937068,2021-02-11 11:20:44.060
75441,3937069,2021-02-11 11:20:44.070
75442,3937070,2021-02-11 11:20:44.080
75443,3937071,2021-02-11 11:20:44.090
75444,3937072,2021-02-11 11:20:44.100
75445,3937073,2021-02-11 11:20:44.110
75446,3937074,2021-02-11 11:20:44.120
75447,3937075,2021-02-11 11:20:44.130
75448,3937076,2021-02-11 11:20:44.140
75449,3937077,2021-02-11 11:20:44.150
75450,3937078,2021-02-11 11:20:44.160
75451,3937079,2021-02-11 11:20:44.170
75452,3937080,2021-02-11 11:20:44.180
75453,3937081,2021-02-11 11:20:44.190
75454,3937082,2021-02-11 11:20:44.200
75455,3937083,2021-02-11 11:20:44.210
75456,3937084,2021-02-11 11:20:44.220
75457,3937085,2021-02-11 11:20:44.230
75458,3937086,2021-02-11 11:20:44.240
75459,3937087,2021-02-11 11:20:44.250
75460,3937088,2021-02-11 11:20:44.260
75461,3937089,2021-02-11 11:20:44.270
75462,3937090,2021-02-11 11:20:44.280
75463,3937091,2021-02-11 11:20:44.290
75464,3937092,2021-02-11 11:20:44.300
75465,3937093,2021-02-11 11:20:44.310
75466,3937094,2021-02-11 11:20:44.320
75467,3937095,2021-02-11 11:20:44.330
75468,3937096,2021-02-11 11:20:44.340
75469,3937097,2021-02-11 11:20:44.350
75470,3937098,2021-02-11 11:20:44.360
75471,3937099,2021-02-11 11:20:44.370
75472,3937100,2021-02-11 11:20:44.380
75473,3937101,2021-02-11 11:20:44.390
75474,3937102,2021-02-11 11:20:44.400
75475,3937103,2021-02-11 11:20:44.410
